query,ensembl_gene_id
Q96HE8,ENSG00000177042
O95396,ENSG00000124217
P36551,ENSG00000080819
O75154,ENSG00000275338
Q9ULS5,ENSG00000057704
Q6UWN0,ENSG00000273111
P20774,ENSG00000291350
Q9UKS7,ENSG00000030419
A8K8V0,ENSG00000197162
P13726,ENSG00000117525
Q9NVD7,ENSG00000197702
Q9H078,ENSG00000162129
Q13939,ENSG00000185972
Q27J81,ENSG00000203485
O75787,ENSG00000182220
Q92832,ENSG00000165973
Q9UKZ4,ENSG00000009694
Q4VC12,ENSG00000166343
Q6GV28,ENSG00000204300
Q6UXG3,ENSG00000161649
Q8IX90,ENSG00000165480
Q8N6I1,ENSG00000176396
Q13144,ENSG00000145191
P78317,ENSG00000063978
Q9NSI6,ENSG00000185658
P35568,ENSG00000169047
O14791,ENSG00000100342
A4D1P6,ENSG00000105875
P04004,ENSG00000109072
Q96PM9,ENSG00000161642
Q86T90,ENSG00000150477
Q9BSR8,ENSG00000119820
Q8IXZ3,ENSG00000164651
Q9HC44,ENSG00000159592
O95758,ENSG00000119314
Q8WWZ3,ENSG00000186197
Q9NT62,ENSG00000144848
P46531,ENSG00000148400
Q9UKX2,ENSG00000125414
Q2M1K9,ENSG00000102935
Q9HBI6,ENSG00000171903
Q96BZ9,ENSG00000125875
Q7Z7H3,ENSG00000158428
Q9UIL4,ENSG00000125337
Q9H9P8,ENSG00000087299
Q9UHA4,ENSG00000109270
Q9UJ70,ENSG00000124357
P40424,ENSG00000185630
P52209,ENSG00000142657
Q9H840,ENSG00000142252
Q9Y5F1,ENSG00000291691
O00295,ENSG00000104804
P50222,ENSG00000106511
Q92696,ENSG00000100949
P0C862,ENSG00000240654
P27658,ENSG00000144810
Q96EP1,ENSG00000072609
A6NHJ4,ENSG00000197385
P49755,ENSG00000170348
Q9NUQ2,ENSG00000155189
Q9Y385,ENSG00000198833
Q8TBZ5,ENSG00000196653
Q7L5L3,ENSG00000102886
P32969,ENSG00000163682
P12109,ENSG00000142156
Q9NX61,ENSG00000064545
Q7RTU0,ENSG00000261787
Q8TB68,ENSG00000131188
P02787,ENSG00000091513
Q5W0B7,ENSG00000148483
O00273,ENSG00000160049
A8MPS7,ENSG00000161179
Q8WV24,ENSG00000139289
Q9UM01,ENSG00000155465
Q6UWY0,ENSG00000164291
Q96MX3,ENSG00000180035
Q96BU1,ENSG00000116497
P53805,ENSG00000159200
P58658,ENSG00000166979
Q32P44,ENSG00000149499
A7E2S9,ENSG00000163046
Q5XKL5,ENSG00000189195
Q6P4F1,ENSG00000172728
P43490,ENSG00000105835
Q7Z449,ENSG00000155016
Q9UNW1,ENSG00000107789
A4D1E1,ENSG00000182348
P0DPA2,ENSG00000243284
Q9C0G0,ENSG00000215421
P62979,ENSG00000143947
Q969R8,ENSG00000111203
Q9BWH6,ENSG00000103932
P17655,ENSG00000162909
Q9NUJ3,ENSG00000176148
Q13057,ENSG00000068120
Q9HCL2,ENSG00000119927
Q8NBJ9,ENSG00000149577
Q9GZU3,ENSG00000121775
P0DJD3,ENSG00000234414
Q9NWS9,ENSG00000083838
Q15283,ENSG00000155903
O00142,ENSG00000166548
Q8WUB8,ENSG00000130024
Q5SW79,ENSG00000143702
O14921,ENSG00000127074
Q8WXD2,ENSG00000104112
Q9NRW7,ENSG00000136631
Q7Z333,ENSG00000107290
Q9NW61,ENSG00000104886
Q8NHJ6,ENSG00000278555
A6BM72,ENSG00000157890
Q9HD40,ENSG00000109618
Q9UBU3,ENSG00000157017
Q16690,ENSG00000138166
O75534,ENSG00000009307
Q9Y5B6,ENSG00000263141
Q86X45,ENSG00000129295
P80297,ENSG00000187193
Q14204,ENSG00000197102
P30405,ENSG00000108179
P46940,ENSG00000140575
Q9NPC8,ENSG00000170577
Q6ZVD7,ENSG00000165730
Q96IJ6,ENSG00000144591
Q96S99,ENSG00000166289
Q9Y6F1,ENSG00000041880
P30419,ENSG00000136448
Q9H8M2,ENSG00000028310
Q15366,ENSG00000197111
Q15696,ENSG00000169249
P48167,ENSG00000109738
Q13316,ENSG00000152592
Q9UPU9,ENSG00000020577
P32298,ENSG00000125388
Q8IZJ3,ENSG00000160111
A6NKN8,ENSG00000248485
Q96CS4,ENSG00000156853
B3KU38,ENSG00000283154
Q96AW1,ENSG00000154978
P27448,ENSG00000075413
P10600,ENSG00000119699
Q9NXF1,ENSG00000136891
Q8WZ74,ENSG00000077063
Q2M2I8,ENSG00000115977
P54920,ENSG00000105402
Q9HB96,ENSG00000112039
Q9H2S5,ENSG00000227171
Q9BSK0,ENSG00000155254
O43913,ENSG00000164815
O60337,ENSG00000145495
Q93099,ENSG00000113924
P54108,ENSG00000096006
Q8N9R8,ENSG00000173611
P43686,ENSG00000281221
P50897,ENSG00000131238
Q8N0Y2,ENSG00000167685
Q06055,ENSG00000135390
Q10567,ENSG00000100280
Q8N9R6,ENSG00000239704
Q8N3Z0,ENSG00000146250
Q92539,ENSG00000101577
P22888,ENSG00000138039
O75665,ENSG00000046651
Q86VN1,ENSG00000136100
Q96Q77,ENSG00000141977
Q16661,ENSG00000044012
Q8WW24,ENSG00000163060
Q13472,ENSG00000284238
Q9NSG2,ENSG00000000460
Q8IY31,ENSG00000109083
Q9Y6R7,ENSG00000281123
P22001,ENSG00000177272
A8MWY0,ENSG00000164659
Q96RY5,ENSG00000007545
P29692,ENSG00000104529
Q5BJH2,ENSG00000132406
Q8IVV7,ENSG00000141034
Q8IWD4,ENSG00000159873
Q96A72,ENSG00000111196
P62945,ENSG00000229117
Q02779,ENSG00000130758
Q9UNS1,ENSG00000111602
Q96QF0,ENSG00000127328
Q15058,ENSG00000118193
Q9UP83,ENSG00000164597
Q16625,ENSG00000197822
Q86YW0,ENSG00000139151
Q9Y662,ENSG00000125430
Q9NX38,ENSG00000119328
P61163,ENSG00000138107
Q8WUN7,ENSG00000168246
P20396,ENSG00000170893
Q8N8W4,ENSG00000180316
Q16570,ENSG00000213088
Q8TED0,ENSG00000164338
Q96Q05,ENSG00000167632
P32246,ENSG00000163823
Q9ULQ0,ENSG00000128578
O95136,ENSG00000267534
D3W0D1,ENSG00000256797
Q04917,ENSG00000128245
P16157,ENSG00000029534
O94818,ENSG00000101746
Q12929,ENSG00000151491
O43320,ENSG00000196468
O14910,ENSG00000111052
Q9H1Z8,ENSG00000119147
Q9C0D9,ENSG00000138018
Q8NGM9,ENSG00000181518
Q8N9B4,ENSG00000137494
Q96M96,ENSG00000139132
O43822,ENSG00000160226
P12645,ENSG00000152785
P21953,ENSG00000083123
Q15555,ENSG00000166974
Q9BTY2,ENSG00000001036
Q5VWQ8,ENSG00000136848
Q9H3J6,ENSG00000130921
P07992,ENSG00000012061
Q9P0V3,ENSG00000130147
Q14686,ENSG00000198646
Q8IX07,ENSG00000179588
Q99551,ENSG00000127989
Q9Y5J5,ENSG00000174307
Q9BXY8,ENSG00000133134
Q13127,ENSG00000084093
Q08462,ENSG00000078295
A1L188,ENSG00000224877
O15075,ENSG00000133083
Q9ULI4,ENSG00000066735
Q86X40,ENSG00000168904
P56180,ENSG00000274391
Q86WS5,ENSG00000186452
Q03181,ENSG00000112033
Q96HQ0,ENSG00000105136
Q6UWN8,ENSG00000178172
Q9UKI2,ENSG00000163171
P04118,ENSG00000137392
Q86SF2,ENSG00000109586
Q9NZH5,ENSG00000250254
P30043,ENSG00000090013
Q9Y3C4,ENSG00000291480
Q969E3,ENSG00000178473
O43447,ENSG00000171960
O75954,ENSG00000011105
P62854,ENSG00000197728
Q96SZ5,ENSG00000181915
P09525,ENSG00000196975
Q5TA79,ENSG00000187173
Q14627,ENSG00000123496
Q9UJY4,ENSG00000103365
P30532,ENSG00000169684
Q9H9S3,ENSG00000065665
Q8WTQ4,ENSG00000166152
P00450,ENSG00000047457
O94923,ENSG00000138604
P28288,ENSG00000117528
P33527,ENSG00000103222
Q6ZTQ3,ENSG00000169435
Q6PL45,ENSG00000182685
Q96S59,ENSG00000010017
Q86XE3,ENSG00000155970
Q6P1S2,ENSG00000174928
P28300,ENSG00000113083
O95067,ENSG00000157456
Q8IZ52,ENSG00000123989
Q9UHW5,ENSG00000111231
Q9HAU4,ENSG00000108854
P20273,ENSG00000012124
Q9Y5I0,ENSG00000291666
O43759,ENSG00000100321
A6NJ69,ENSG00000182700
O43889,ENSG00000107175
Q6NSI3,ENSG00000174137
P49760,ENSG00000176444
P47712,ENSG00000116711
O95006,ENSG00000221910
O15068,ENSG00000126217
Q5T1Q4,ENSG00000196376
Q14929,ENSG00000175787
Q8NE35,ENSG00000107864
Q6ZNC8,ENSG00000172197
Q9H9D4,ENSG00000175213
Q8N0W3,ENSG00000157353
Q96AZ1,ENSG00000123427
P62241,ENSG00000142937
O75431,ENSG00000128654
Q96L11,ENSG00000165131
Q5U651,ENSG00000105538
Q9UIF7,ENSG00000132781
Q9UKV3,ENSG00000100813
Q8IYS1,ENSG00000146281
P20339,ENSG00000144566
Q9BWU1,ENSG00000155111
P60372,ENSG00000215454
O95382,ENSG00000142733
P16562,ENSG00000124490
Q96H20,ENSG00000159210
Q9BXR6,ENSG00000134389
P49450,ENSG00000115163
Q03060,ENSG00000095794
Q99962,ENSG00000107295
Q7RTP6,ENSG00000243156
Q13291,ENSG00000117090
Q8NFU5,ENSG00000151151
Q96C23,ENSG00000143891
Q92597,ENSG00000104419
Q9UHF1,ENSG00000172889
P52954,ENSG00000138136
Q8WWF6,ENSG00000293135
Q8N2C7,ENSG00000144406
Q9Y2C9,ENSG00000174130
P40879,ENSG00000091138
P56730,ENSG00000164099
Q14493,ENSG00000163950
O60220,ENSG00000126953
P27352,ENSG00000134812
Q96K19,ENSG00000120925
Q9BZM6,ENSG00000111981
Q14106,ENSG00000183864
P01130,ENSG00000130164
Q92563,ENSG00000107742
Q6X784,ENSG00000186075
O60635,ENSG00000117472
Q96BY9,ENSG00000133872
P11230,ENSG00000283946
Q9NYA1,ENSG00000176170
P26045,ENSG00000070159
Q5SVQ8,ENSG00000177888
Q12888,ENSG00000067369
Q04695,ENSG00000128422
Q14973,ENSG00000100652
A2VCK2,ENSG00000222046
P21580,ENSG00000118503
Q13304,ENSG00000144230
P19237,ENSG00000159173
Q99700,ENSG00000204842
Q9Y295,ENSG00000185721
P21964,ENSG00000093010
Q96FS4,ENSG00000213445
O60437,ENSG00000118898
P46779,ENSG00000108107
Q8WWW0,ENSG00000266094
Q6KF10,ENSG00000156466
P55060,ENSG00000124207
Q3SY00,ENSG00000175513
Q75N03,ENSG00000105879
Q9NUG4,ENSG00000101331
P43116,ENSG00000125384
Q6ZW31,ENSG00000105137
A1IGU5,ENSG00000183111
P40123,ENSG00000112186
P43307,ENSG00000124783
Q92813,ENSG00000211448
P60604,ENSG00000184787
Q9BT92,ENSG00000139437
Q9UET6,ENSG00000068438
P33240,ENSG00000101811
Q9H1D9,ENSG00000132664
Q9P253,ENSG00000104142
Q9P2Z0,ENSG00000129028
Q6P1K2,ENSG00000160783
Q6P1K2,ENSG00000260238
Q969J2,ENSG00000187626
O43638,ENSG00000179772
Q8N2E2,ENSG00000146530
Q9NQI0,ENSG00000152670
Q9H633,ENSG00000239865
Q96PR1,ENSG00000166006
P25942,ENSG00000101017
Q9Y697,ENSG00000244005
Q9UBF2,ENSG00000158623
Q5U5X8,ENSG00000139438
Q9GZU7,ENSG00000144579
Q96EA4,ENSG00000040275
P04632,ENSG00000126247
Q7Z5A7,ENSG00000219438
P82664,ENSG00000048544
Q92911,ENSG00000105641
P20264,ENSG00000198914
Q9NPH9,ENSG00000111536
B7ZW38,ENSG00000282095
B7ZW38,ENSG00000277058
P49619,ENSG00000058866
O95140,ENSG00000116688
Q9UGM6,ENSG00000116874
Q56UN5,ENSG00000176601
Q6P2H8,ENSG00000126106
Q96RL7,ENSG00000197969
Q52WX2,ENSG00000188322
Q14656,ENSG00000177854
Q13422,ENSG00000185811
Q9UJ99,ENSG00000149654
Q92802,ENSG00000244754
Q13547,ENSG00000116478
P28161,ENSG00000213366
A0A096LP39,ENSG00000248167
Q7L5Y1,ENSG00000132199
Q8N1Q8,ENSG00000196407
Q30201,ENSG00000010704
O14686,ENSG00000167548
Q92988,ENSG00000108813
P20231,ENSG00000197253
Q14524,ENSG00000183873
Q8NCV1,ENSG00000140955
P00797,ENSG00000143839
O43504,ENSG00000134248
Q5VV63,ENSG00000107518
Q9NYP7,ENSG00000012660
Q96FZ5,ENSG00000153551
A6NHT5,ENSG00000188620
Q9H8Y8,ENSG00000115806
O15488,ENSG00000056998
P20807,ENSG00000092529
Q495A1,ENSG00000181847
Q14542,ENSG00000174669
Q9UI10,ENSG00000115211
Q96TC7,ENSG00000137824
P56706,ENSG00000188064
P31150,ENSG00000203879
P27037,ENSG00000121989
Q9BQD3,ENSG00000105700
O94972,ENSG00000108395
A0FGR9,ENSG00000158220
Q96C24,ENSG00000102362
O75901,ENSG00000198774
O15123,ENSG00000091879
Q7L3S4,ENSG00000179965
Q9Y664,ENSG00000118162
Q96GD3,ENSG00000010803
P52272,ENSG00000099783
Q8IZF4,ENSG00000159618
P40306,ENSG00000205220
Q9Y6M0,ENSG00000007038
Q9Y6A4,ENSG00000070761
P08243,ENSG00000070669
P33316,ENSG00000128951
P42338,ENSG00000051382
Q53GL0,ENSG00000023902
Q15572,ENSG00000103168
Q96L96,ENSG00000136383
Q86YW7,ENSG00000179600
P29033,ENSG00000165474
Q9H267,ENSG00000184056
Q6P6C2,ENSG00000091542
Q9NP78,ENSG00000150967
Q9HBJ0,ENSG00000170965
Q16363,ENSG00000112769
O75317,ENSG00000152484
P31153,ENSG00000168906
O75907,ENSG00000285482
Q2VPB7,ENSG00000254470
P55000,ENSG00000126233
Q96GM5,ENSG00000066117
Q9UGM5,ENSG00000090512
Q9H5Z1,ENSG00000101452
P09564,ENSG00000173762
Q9P1A6,ENSG00000198010
O43296,ENSG00000083844
P21980,ENSG00000198959
Q8TCY9,ENSG00000106608
Q9H7C4,ENSG00000162520
Q9Y5J7,ENSG00000100575
Q7Z6E9,ENSG00000122257
Q9H6W3,ENSG00000170468
Q8TDR0,ENSG00000204104
Q99675,ENSG00000100532
Q8N6L1,ENSG00000163463
O15438,ENSG00000108846
Q96BD5,ENSG00000135365
Q6UW01,ENSG00000139899
Q6MZT1,ENSG00000186479
Q86YQ8,ENSG00000139117
O60938,ENSG00000139330
Q96Q06,ENSG00000167676
P15941,ENSG00000185499
Q9NYF0,ENSG00000165617
Q86YP4,ENSG00000167491
P51572,ENSG00000185825
Q7RTX1,ENSG00000173662
P07307,ENSG00000161944
O14646,ENSG00000153922
P17861,ENSG00000100219
Q5VTL8,ENSG00000134186
Q6NUN0,ENSG00000183549
Q92186,ENSG00000140557
Q8TDY2,ENSG00000023287
Q6P1Q0,ENSG00000050426
P19367,ENSG00000156515
Q9NYA4,ENSG00000108389
Q6ZT98,ENSG00000137941
Q8TF44,ENSG00000183186
P62736,ENSG00000107796
Q9NS93,ENSG00000064115
Q9NQB0,ENSG00000148737
P23141,ENSG00000198848
P00533,ENSG00000146648
Q8IYB4,ENSG00000114757
A6NI79,ENSG00000198624
Q9NWB1,ENSG00000078328
P48775,ENSG00000262635
Q9P2F6,ENSG00000137727
Q86YJ6,ENSG00000144115
P02549,ENSG00000163554
O15084,ENSG00000206560
P08590,ENSG00000160808
Q96PC2,ENSG00000161896
Q9GZX5,ENSG00000256683
Q12974,ENSG00000184007
Q9Y694,ENSG00000137204
P20674,ENSG00000178741
Q9NZI2,ENSG00000182132
O43680,ENSG00000118526
Q7Z569,ENSG00000089234
Q8TDI0,ENSG00000116254
Q96HJ3,ENSG00000109881
Q86TL2,ENSG00000213533
Q92806,ENSG00000162728
P00491,ENSG00000198805
P28222,ENSG00000135312
Q8NFZ5,ENSG00000168884
P61019,ENSG00000104388
Q8TCE9,ENSG00000006659
Q9BYJ4,ENSG00000258659
Q9GZU2,ENSG00000198300
Q9Y6W5,ENSG00000158195
O43633,ENSG00000130724
Q9Y3N9,ENSG00000226463
Q92973,ENSG00000083312
Q8WY98,ENSG00000160055
P10911,ENSG00000101977
Q9NPB6,ENSG00000102981
Q15025,ENSG00000145901
P26367,ENSG00000007372
P61006,ENSG00000167461
Q8N5M4,ENSG00000162222
Q8IUR6,ENSG00000164463
P51460,ENSG00000248099
Q3ZCW2,ENSG00000119862
Q96MG7,ENSG00000282130
Q9BWX1,ENSG00000010318
Q02978,ENSG00000108528
P15374,ENSG00000118939
Q9BZW7,ENSG00000135951
Q9UGT4,ENSG00000099994
O60927,ENSG00000234058
Q13351,ENSG00000105610
Q9NVI7,ENSG00000197785
Q96FC7,ENSG00000165443
Q05823,ENSG00000135828
Q76KD6,ENSG00000186583
Q14CZ7,ENSG00000124279
Q8IYT8,ENSG00000083290
Q07075,ENSG00000138792
P48553,ENSG00000160218
Q9BSE4,ENSG00000122557
Q9H9B4,ENSG00000164466
Q9Y3A3,ENSG00000115540
Q07687,ENSG00000115844
P17735,ENSG00000198650
O15151,ENSG00000198625
Q9Y5U9,ENSG00000134049
P15813,ENSG00000158473
Q9HCG1,ENSG00000170949
Q6UN15,ENSG00000145216
Q9UMX2,ENSG00000143450
P78552,ENSG00000131724
Q9BWN1,ENSG00000156858
P48668,ENSG00000170465
Q6UXV4,ENSG00000155008
Q8N0S2,ENSG00000171772
Q8NDN9,ENSG00000136144
Q96NY8,ENSG00000143217
Q9NP90,ENSG00000123570
Q12768,ENSG00000164961
Q8NA29,ENSG00000168389
Q9BVX2,ENSG00000134291
Q9H4A4,ENSG00000176393
P01570,ENSG00000228083
Q9HAH7,ENSG00000156860
Q8TAX9,ENSG00000073605
Q13627,ENSG00000157540
Q9BSV6,ENSG00000278622
Q7Z7L1,ENSG00000172716
P54802,ENSG00000108784
P23352,ENSG00000011201
Q9BYV8,ENSG00000106477
P07339,ENSG00000117984
Q9UBY8,ENSG00000278220
P25774,ENSG00000163131
Q8TDH9,ENSG00000188428
Q9ULH1,ENSG00000153317
A2VDJ0,ENSG00000121210
P0DPD7,ENSG00000284753
Q9P206,ENSG00000162522
O14544,ENSG00000170677
Q9NZJ7,ENSG00000137409
Q9H3P2,ENSG00000185049
Q9H9Q4,ENSG00000187736
Q9ULZ2,ENSG00000035720
O75795,ENSG00000197888
O75326,ENSG00000138623
Q9H0J4,ENSG00000129646
Q02505,ENSG00000169894
Q01970,ENSG00000149782
Q8IUC6,ENSG00000127666
P19224,ENSG00000167165
Q7L5Y6,ENSG00000140543
O15119,ENSG00000135111
Q8NBF2,ENSG00000196865
Q05901,ENSG00000147432
Q32NB8,ENSG00000087157
O94983,ENSG00000108509
P35372,ENSG00000112038
Q8IU85,ENSG00000183049
Q9NZV8,ENSG00000184408
Q70UQ0,ENSG00000166130
Q13015,ENSG00000213190
A8K0R7,ENSG00000022976
E7ETH6,ENSG00000269343
Q96MY1,ENSG00000197183
Q96L08,ENSG00000157303
O15020,ENSG00000173898
Q9UJT1,ENSG00000108423
O95475,ENSG00000184302
Q5VU65,ENSG00000143552
Q13021,ENSG00000144063
Q9NRA8,ENSG00000184708
Q5BN46,ENSG00000160345
O00461,ENSG00000173905
Q96KN8,ENSG00000168004
O75475,ENSG00000164985
Q9BT04,ENSG00000010361
Q5T4S7,ENSG00000127481
Q8NCQ5,ENSG00000141665
Q6P996,ENSG00000179889
P01568,ENSG00000137080
Q9NWW5,ENSG00000128973
P16989,ENSG00000060138
P50570,ENSG00000079805
O75791,ENSG00000100351
P30153,ENSG00000105568
Q3B7J2,ENSG00000141098
Q9HCN2,ENSG00000120471
Q8N831,ENSG00000178021
P22670,ENSG00000288283
Q16828,ENSG00000139318
Q86XT9,ENSG00000149932
O75509,ENSG00000146072
Q86VK4,ENSG00000119725
Q7RTR0,ENSG00000185792
Q6PEZ3,ENSG00000141040
Q9NQ35,ENSG00000175352
A7E2Y1,ENSG00000078814
Q96DA2,ENSG00000155961
O14681,ENSG00000149547
Q9Y4D2,ENSG00000134780
Q8WWC4,ENSG00000162972
Q969V1,ENSG00000152034
Q6PUV4,ENSG00000145920
P32754,ENSG00000158104
Q7Z7G0,ENSG00000154175
Q6UWP7,ENSG00000172954
P46934,ENSG00000069869
P19320,ENSG00000162692
P83110,ENSG00000170801
Q9H8X9,ENSG00000188818
Q96JY6,ENSG00000120913
Q8WTU2,ENSG00000146700
A2A2V5,ENSG00000180440
Q13564,ENSG00000159593
Q9NRG4,ENSG00000143499
Q9HCI7,ENSG00000174579
Q9NR33,ENSG00000115350
P84090,ENSG00000100632
Q96QR1,ENSG00000161055
Q9NRP7,ENSG00000163482
Q15131,ENSG00000185324
Q8TE04,ENSG00000152782
Q12899,ENSG00000234046
Q6PIF6,ENSG00000169994
Q9NUE0,ENSG00000204160
Q8N5S9,ENSG00000004660
Q96HH9,ENSG00000155324
Q9Y5F6,ENSG00000240764
Q9BYC8,ENSG00000106591
Q9BT56,ENSG00000134548
P12872,ENSG00000096395
O15357,ENSG00000165458
Q15274,ENSG00000103485
Q8WX92,ENSG00000188986
Q53QV2,ENSG00000213626
Q9H0D6,ENSG00000088930
Q5SQN1,ENSG00000143740
O14732,ENSG00000141401
Q9Y3Y2,ENSG00000160679
P12104,ENSG00000145384
Q8N6D5,ENSG00000154065
Q06587,ENSG00000204227
Q14232,ENSG00000111361
Q16557,ENSG00000221826
Q5R3F8,ENSG00000166897
Q8N7J2,ENSG00000165566
O60343,ENSG00000136111
Q01650,ENSG00000103257
Q8TCG2,ENSG00000038210
Q8IYX8,ENSG00000183137
Q68EA5,ENSG00000171970
Q9Y520,ENSG00000117523
Q6ZN28,ENSG00000183742
Q96A37,ENSG00000158717
Q9NXC2,ENSG00000145990
P50052,ENSG00000180772
Q7Z5B4,ENSG00000166405
P53814,ENSG00000183963
O94777,ENSG00000136908
Q9Y5E3,ENSG00000291679
O15318,ENSG00000113356
Q9UJA5,ENSG00000089195
Q6UWE0,ENSG00000148356
O95171,ENSG00000136155
Q6ZU67,ENSG00000188848
Q8N0W7,ENSG00000176988
Q9BU20,ENSG00000132881
Q9BQ24,ENSG00000100711
P30291,ENSG00000166483
O00592,ENSG00000128567
Q8NBA8,ENSG00000169570
Q5W0U4,ENSG00000119411
P20138,ENSG00000105383
Q9UF56,ENSG00000145743
Q8N474,ENSG00000104332
P17612,ENSG00000288516
O60583,ENSG00000082258
Q86Y78,ENSG00000187123
Q8NF91,ENSG00000131018
Q9BY07,ENSG00000188687
Q14005,ENSG00000172349
Q7RTX0,ENSG00000169962
Q9NYB0,ENSG00000166848
O60890,ENSG00000079482
Q96JA3,ENSG00000106086
Q9Y625,ENSG00000183098
Q9BY71,ENSG00000160233
P14555,ENSG00000188257
P35318,ENSG00000148926
P00540,ENSG00000172680
Q9H334,ENSG00000114861
Q9ULZ1,ENSG00000171388
Q6P1W5,ENSG00000142698
Q9Y6E7,ENSG00000089163
Q6ZUB1,ENSG00000177992
Q86UW7,ENSG00000081803
Q9NYD6,ENSG00000180818
Q8NDD1,ENSG00000143633
Q96GX1,ENSG00000168778
O75064,ENSG00000198837
Q8TDW5,ENSG00000147041
O75150,ENSG00000103549
Q9NVV9,ENSG00000131931
P02461,ENSG00000291748
Q676U5,ENSG00000281089
Q9BXN6,ENSG00000196406
O43617,ENSG00000054116
O75663,ENSG00000143155
P29803,ENSG00000163114
O00506,ENSG00000115694
Q9UHD8,ENSG00000282302
Q5VTB9,ENSG00000187147
Q6UXH1,ENSG00000184164
Q92805,ENSG00000136935
P12544,ENSG00000145649
Q8N556,ENSG00000196526
Q9UPY5,ENSG00000151012
Q02221,ENSG00000156885
O14905,ENSG00000276799
Q8IZL9,ENSG00000156345
Q4G0N4,ENSG00000152620
Q14019,ENSG00000103187
Q9H9S5,ENSG00000181027
Q86VQ1,ENSG00000106415
Q12904,ENSG00000164022
Q9UK96,ENSG00000147912
Q08AI8,ENSG00000172478
Q7Z494,ENSG00000113971
Q9Y6Y8,ENSG00000107651
Q9UMR2,ENSG00000157349
Q15257,ENSG00000119383
Q6N021,ENSG00000168769
P01571,ENSG00000234829
Q15291,ENSG00000117222
O43837,ENSG00000101365
Q5RHP9,ENSG00000178965
O00585,ENSG00000137077
Q96NB1,ENSG00000276914
Q8NC44,ENSG00000144567
O43513,ENSG00000155868
Q96PC3,ENSG00000152056
Q9NZL4,ENSG00000133265
O15079,ENSG00000101298
P36959,ENSG00000137198
P53539,ENSG00000125740
Q9HD43,ENSG00000080031
A6NER0,ENSG00000275954
Q8NBE8,ENSG00000213160
Q02962,ENSG00000075891
Q9NVX0,ENSG00000137814
P36873,ENSG00000186298
Q14155,ENSG00000102606
P31513,ENSG00000007933
A2A2Y4,ENSG00000172159
Q9BYH8,ENSG00000144802
Q6AI14,ENSG00000180251
P08138,ENSG00000064300
O15417,ENSG00000182095
Q8WTT2,ENSG00000173145
P19022,ENSG00000170558
P06396,ENSG00000148180
P78563,ENSG00000197381
O15037,ENSG00000100441
Q5XXA6,ENSG00000131620
P37173,ENSG00000163513
Q5SVZ6,ENSG00000197056
P09016,ENSG00000170166
Q96DZ7,ENSG00000145107
Q9BQS2,ENSG00000204176
Q9UNS2,ENSG00000141030
P28328,ENSG00000164751
Q96CU9,ENSG00000110074
Q9NRD0,ENSG00000164117
P02750,ENSG00000171236
Q7Z6G8,ENSG00000185046
P21281,ENSG00000147416
Q9Y230,ENSG00000183207
Q9H9A5,ENSG00000182973
Q6R2W3,ENSG00000248496
P51582,ENSG00000186912
O95393,ENSG00000163217
P83881,ENSG00000241343
P49459,ENSG00000077721
Q6PKC3,ENSG00000153066
Q9NYT0,ENSG00000100558
P48552,ENSG00000180530
Q969P6,ENSG00000184428
Q96IZ6,ENSG00000087995
Q9H467,ENSG00000107874
Q66K14,ENSG00000197226
Q9ULS6,ENSG00000156486
P30519,ENSG00000103415
Q15054,ENSG00000077514
Q8IW75,ENSG00000165953
Q9GZP9,ENSG00000072849
Q14952,ENSG00000277657
P00325,ENSG00000196616
P06276,ENSG00000114200
Q86WX3,ENSG00000187051
Q07699,ENSG00000105711
P35670,ENSG00000123191
Q4KMP7,ENSG00000169221
Q693B1,ENSG00000288399
P62249,ENSG00000105193
Q8IZU3,ENSG00000139351
Q9BSH3,ENSG00000145029
Q5T0U0,ENSG00000151773
Q9H819,ENSG00000170464
P31641,ENSG00000131389
O14972,ENSG00000157538
Q6ZNR0,ENSG00000142046
P51797,ENSG00000011021
P15144,ENSG00000166825
O95970,ENSG00000108231
Q9Y6E0,ENSG00000102572
Q9UMS5,ENSG00000116793
Q5TGI0,ENSG00000146267
O94955,ENSG00000164292
Q8WUQ7,ENSG00000105298
Q92526,ENSG00000132141
P54277,ENSG00000064933
O15270,ENSG00000100596
Q9P0U1,ENSG00000196683
H0YAA0,ENSG00000271793
Q9BRA0,ENSG00000183011
O00237,ENSG00000239305
Q68CQ4,ENSG00000117597
Q9P281,ENSG00000266074
Q8WVM8,ENSG00000092108
Q5SRD1,ENSG00000204152
Q92598,ENSG00000120694
P98175,ENSG00000182872
Q8IUC1,ENSG00000182591
Q9BYE4,ENSG00000159516
P29377,ENSG00000169906
Q8NHY6,ENSG00000196867
P17029,ENSG00000106261
Q9UJF2,ENSG00000075391
Q96GD0,ENSG00000241360
Q7Z4L5,ENSG00000123607
Q8N1G2,ENSG00000137200
P40763,ENSG00000168610
O95819,ENSG00000071054
Q9UMX0,ENSG00000135018
P14373,ENSG00000233948
Q6NTF7,ENSG00000100298
Q92917,ENSG00000068394
Q70CQ2,ENSG00000115464
P25105,ENSG00000169403
O95711,ENSG00000112799
O00305,ENSG00000182389
Q9BZM3,ENSG00000180613
Q96LL4,ENSG00000164743
P51531,ENSG00000080503
P31942,ENSG00000096746
O76075,ENSG00000169598
P23760,ENSG00000135903
O76038,ENSG00000079689
Q9UKE5,ENSG00000154310
P11387,ENSG00000198900
P19105,ENSG00000101608
